frame,team0_Ajax,team1_Bayern Muchen,team0_Ajax_smooth,team1_Bayern Muchen_smooth
166,53.85674931129476,46.14325068870524,43.306646005509634,56.693353994490366
167,65.56473829201101,34.43526170798898,42.33333333333334,57.66666666666666
168,46.00981404958678,53.99018595041323,41.63412534435261,58.36587465564739
169,35.99345730027548,64.00654269972452,40.99259641873278,59.00740358126722
170,49.74173553719009,50.25826446280992,40.912534435261705,59.087465564738295
171,52.27057506887053,47.72942493112948,39.91503099173554,60.08496900826446
172,27.5008608815427,72.49913911845731,38.716425619834716,61.28357438016529
173,29.2247761707989,70.77522382920111,38.20962465564739,61.79037534435261
174,32.1883608815427,67.81163911845731,37.371642561983464,62.62835743801653
175,57.82971763085399,42.17028236914601,37.226497933884296,62.773502066115704
176,26.31284435261708,73.68715564738292,37.83393595041322,62.16606404958677
177,45.3125,54.6875,38.57877066115702,61.42122933884297
178,20.915117079889807,79.08488292011019,39.26084710743802,60.739152892561975
179,30.86690771349862,69.13309228650138,38.507834022038566,61.492165977961434
180,27.509469696969695,72.4905303030303,37.306387741046834,62.69361225895317
181,13.530905647382921,86.46909435261708,36.830320247933884,63.169679752066116
182,42.47804752066116,57.52195247933884,36.99517906336088,63.00482093663911
183,23.21797520661157,76.78202479338843,37.10089531680441,62.89910468319559
184,18.168904958677686,81.83109504132231,35.31344696969697,64.68655303030303
185,13.776256887052341,86.22374311294766,35.27634297520661,64.72365702479338
186,26.975723140495866,73.02427685950413,34.603994490358126,65.39600550964187
187,59.816201790633606,40.18379820936639,35.18698347107438,64.81301652892562
188,61.59392217630854,38.40607782369146,33.68285123966942,66.31714876033058
189,66.5461432506887,33.45385674931129,33.762827134986225,66.23717286501378
190,54.319473140495866,45.680526859504134,33.33875688705234,66.66124311294766
191,35.03142217630854,64.96857782369146,33.7978650137741,66.2021349862259
192,35.52858126721763,64.47141873278237,34.013429752066116,65.98657024793388
193,34.108126721763085,65.89187327823691,35.11010674931129,64.8898932506887
194,40.11492768595041,59.885072314049594,36.670626721763085,63.32937327823691
195,52.384641873278234,47.615358126721766,36.735623278236915,63.264376721763085
196,7.584366391184573,92.41563360881543,37.570247933884296,62.4297520661157
197,26.573261019283745,73.42673898071625,38.88929063360881,61.110709366391184
198,12.416064049586776,87.58393595041323,39.11647727272727,60.88352272727273
199,46.76308539944903,53.23691460055097,38.422176308539946,61.577823691460054
200,20.226411845730027,79.77358815426997,36.8081955922865,63.1918044077135
201,28.312241735537192,71.68775826446281,34.720730027548214,65.2792699724518
202,34.710743801652896,65.28925619834712,34.75223829201102,65.24776170798899
203,32.392820247933884,67.60717975206612,35.52031680440771,64.47968319559229
204,36.2560261707989,63.7439738292011,37.56258608815427,62.43741391184573
205,54.926394628099175,45.073605371900825,37.82145316804408,62.17854683195592
206,52.543904958677686,47.456095041322314,38.00051652892562,61.999483471074385
207,44.10296143250689,55.89703856749312,38.47623966942149,61.52376033057852
208,44.08359159779614,55.91640840220386,38.95738636363637,61.04261363636364
209,51.144972451790636,48.85502754820937,41.18973829201102,58.810261707988985
210,19.455922865013775,80.54407713498622,41.14970730027549,58.85029269972452
211,9.618199035812673,90.38180096418733,43.24836432506887,56.75163567493113
212,19.46668388429752,80.53331611570248,44.08135330578512,55.91864669421488
213,9.40728305785124,90.59271694214877,44.789944903581265,55.21005509641873
214,67.33384986225896,32.66615013774105,45.69714187327824,54.302858126721766
215,73.52143595041323,26.47856404958678,45.704717630854,54.29528236914601
216,86.08815426997245,13.911845730027547,46.867940771349865,53.132059228650135
217,42.00025826446281,57.99974173553719,48.22425964187329,51.775740358126725
218,38.58471074380165,61.41528925619835,48.609762396694215,51.390237603305785
219,52.00800619834711,47.991993801652896,48.61656336088154,51.383436639118464
220,64.41330922865014,35.58669077134986,48.35167011019284,51.648329889807165
221,63.39316460055097,36.60683539944903,47.82153925619835,52.17846074380166
222,25.572486225895318,74.42751377410468,47.970730027548214,52.02926997245179
223,64.88248966942149,35.11751033057851,48.91219008264463,51.08780991735537
224,67.58780991735537,32.41219008264463,49.890237603305785,50.109762396694215
225,37.94120179063361,62.058798209366394,52.21263774104683,47.78736225895317
226,50.992165977961434,49.007834022038566,53.330234159779614,46.66976584022038
227,34.900137741046834,65.09986225895317,53.57360537190083,46.42639462809918
228,61.473398760330575,38.526601239669425,52.87586088154269,47.12413911845729
229,70.16399793388429,29.836002066115704,52.619490358126725,47.380509641873275
230,64.56396349862258,35.43603650137741,53.10476928374656,46.895230716253444
231,52.71392906336089,47.28607093663912,53.94851928374656,46.051480716253444
232,37.480630165289256,62.519369834710744,53.05251377410468,46.94748622589531
233,30.830320247933884,69.16967975206612,52.080922865013775,47.919077134986225
234,54.87474173553719,45.12525826446281,50.93620867768595,49.063791322314046
235,42.99242424242424,57.00757575757576,51.188102617079885,48.81189738292011
236,34.0693870523416,65.9306129476584,50.03934228650138,49.96065771349862
237,77.5266873278237,22.47331267217631,49.76144972451791,50.23855027548209
238,37.3471935261708,62.6528064738292,49.04381887052342,50.95618112947659
239,73.41813016528926,26.58186983471074,47.99009986225895,52.00990013774104
240,56.07782369146006,43.922176308539946,48.592028236914594,51.4079717630854
241,79.678891184573,20.321108815426996,47.9317320936639,52.06826790633609
242,54.132231404958674,45.867768595041326,46.82506887052341,53.17493112947658
243,59.67846074380165,40.32153925619835,46.085948261019276,53.91405173898071
244,29.607868457300274,70.39213154269972,45.7977751826566,54.20222481734339
245,40.12353650137741,59.87646349862259,46.17582722890057,53.82417277109942
246,34.77530991735537,65.22469008264463,46.906565656565654,53.09343434343433
247,31.8698347107438,68.1301652892562,46.50815685261708,53.491843147382916
248,36.163481404958674,63.836518595041326,46.69319541104828,53.306804588951714
249,60.64049586776859,39.35950413223141,47.39451809764309,52.6054819023569
250,20.00043044077135,79.99956955922865,45.622037554691296,54.3779624453087
251,24.649190771349865,75.35080922865014,46.13921530647382,53.86078469352616
252,49.94834710743802,50.05165289256198,44.320620982552796,55.6793790174472
253,44.96599517906336,55.034004820936644,43.480820789059415,56.51917921094057
254,42.4974173553719,57.5025826446281,40.69635383555837,59.30364616444161
